Product ID;Product Name
OFF-PA-10000141;"Ampad Evidence Wirebond Steno Books, 6"" x 9"""
OFF-LA-10004272;Avery 482
OFF-PA-10001243;Xerox 1983
OFF-LA-10001934;Avery 516
TEC-AC-10004209;Memorex Froggy Flash Drive 4 GB
OFF-FA-10001883;Alliance Super-Size Bands, Assorted Sizes
TEC-PH-10002398;AT&T 1070 Corded Phone
OFF-EN-10001749;Jiffy Padded Mailers with Self-Seal Closure
OFF-ST-10002289;"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black"
OFF-BI-10000042;"Pressboard Data Binder, Crimson, 12"" X 8 1/2"""
OFF-AR-10000538;Boston Model 1800 Electric Pencil Sharpener, Gray
FUR-FU-10003829;Stackable Trays
FUR-CH-10003956;Novimex High-Tech Fabric Mesh Task Chair
OFF-EN-10001434;Strathmore #10 Envelopes, Ultimate White
TEC-PH-10002033;Konftel 250 Conference phone - Charcoal black
OFF-AP-10003099;Eureka Hand Vacuum, Bagless
OFF-AR-10003856;Newell 344
OFF-LA-10004008;Avery 507
TEC-PH-10001198;Avaya 4621SW VoIP phone
OFF-AR-10003986;Avery Hi-Liter Pen Style Six-Color Fluorescent Set
OFF-PA-10001001;Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate
OFF-AR-10003727;Berol Giant Pencil Sharpener
OFF-PA-10003971;Xerox 1965
OFF-SU-10004664;Acme Softgrip Scissors
OFF-LA-10002473;Avery 484
FUR-FU-10003731;Eldon Expressions Wood and Plastic Desk Accessories, Oak
FUR-BO-10001619;O'Sullivan Cherrywood Estates Traditional Bookcase
OFF-BI-10002309;Avery Heavy-Duty EZD  Binder With Locking Rings
FUR-FU-10003374;Electrix Fluorescent Magnifier Lamps & Weighted Base
OFF-BI-10004352;Wilson Jones DublLock D-Ring Binders
TEC-MA-10000010;Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer
TEC-MA-10004458;Lexmark X 9575 Professional All-in-One Color Printer
OFF-PA-10002893;"Wirebound Service Call Books, 5 1/2"" x 4"""
TEC-MA-10003493;Penpower WorldCard Pro Card Scanner
TEC-MA-10002178;Cisco CP-7937G Unified IP Conference Station Phone
OFF-AR-10003811;Newell 327
OFF-PA-10004947;Easy-staple paper
TEC-MA-10004002;Zebra GX420t Direct Thermal/Thermal Transfer Printer
OFF-PA-10003022;Standard Line “While You Were Out” Hardbound Telephone Message Book
TEC-CO-10003236;Canon Image Class D660 Copier
OFF-PA-10002558;Xerox 1938
OFF-SU-10001212;Kleencut Forged Office Shears by Acme United Corporation
TEC-PH-10000127;iOttie XL Car Mount
TEC-MA-10001856;Okidata C610n Printer
OFF-AP-10000252;Harmony HEPA Quiet Air Purifiers
OFF-AP-10002670;Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors
TEC-MA-10003183;DYMO CardScan Personal V9 Business Card Scanner
FUR-BO-10000330;Sauder Camden County Barrister Bookcase, Planked Cherry Finish
OFF-AP-10003884;Fellowes Smart Surge Ten-Outlet Protector, Platinum
OFF-AR-10000422;Pencil and Crayon Sharpener
TEC-PH-10002483;Motorola Moto X
OFF-PA-10003919;Xerox 1989
TEC-AC-10002380;Sony 8GB Class 10 Micro SDHC R40 Memory Card
OFF-AP-10001124;Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection
OFF-AR-10003896;Stride Job 150 Highlighters, Chisel Tip, Assorted Colors
TEC-AC-10001874;Logitech Wireless Anywhere Mouse MX for PC and Mac
TEC-MA-10002073;3D Systems Cube Printer, 2nd Generation, White
TEC-PH-10004833;Macally Suction Cup Mount
TEC-PH-10002563;Adtran 1202752G1
FUR-BO-10002213;Sauder Forest Hills Library, Woodland Oak Finish
OFF-AP-10000692;Fellowes Mighty 8 Compact Surge Protector
TEC-AC-10003870;Logitech Z-906 Speaker sys - home theater - 5.1-CH
OFF-EN-10003448;Peel & Seel Recycled Catalog Envelopes, Brown
TEC-MA-10004125;Cubify CubeX 3D Printer Triple Head Print
OFF-SU-10002301;Serrated Blade or Curved Handle Hand Letter Openers
OFF-AR-10002671;Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige
OFF-ST-10001963;Tennsco Regal Shelving Units
OFF-PA-10000350;"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book"
TEC-PH-10002275;Mitel 5320 IP Phone VoIP phone
OFF-PA-10001837;Xerox 1976
TEC-MA-10003246;Hewlett-Packard Deskjet D4360 Printer
TEC-AC-10004814;Logitech Illuminated Ultrathin Keyboard with Backlighting
FUR-FU-10001979;Dana Halogen Swing-Arm Architect Lamp
TEC-MA-10004086;Plantronics Single Ear Headset
OFF-AP-10001366;Staple holder
OFF-ST-10001034;Eldon File Chest Portable File
OFF-AR-10004272;Newell 308
TEC-PH-10001949;Cisco SPA 501G IP Phone
OFF-AR-10003723;Avery Hi-Liter Fluorescent Desk Style Markers
FUR-FU-10002685;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock"
FUR-FU-10000448;Tenex Chairmats For Use With Carpeted Floors
OFF-AP-10001391;Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center
OFF-PA-10002968;Xerox 1973
OFF-PA-10001166;Xerox 1932
TEC-MA-10000597;Lexmark S315 Color Inkjet Printer
OFF-LA-10003077;Avery 500
OFF-PA-10001661;Xerox 1922
TEC-PH-10004830;Pyle PRT45 Retro Home Telephone
OFF-FA-10002701;Alliance Rubber Bands
FUR-FU-10000073;Deflect-O Glasstique Clear Desk Accessories
TEC-PH-10003174;RCA ViSYS 25825 Wireless digital phone
TEC-AC-10001956;Microsoft Arc Touch Mouse
OFF-PA-10001450;Rediform S.O.S. Phone Message Books
TEC-MA-10000984;Okidata MB760 Printer
TEC-MA-10000112;Panasonic KX MB2061 Multifunction Printer
OFF-ST-10002292;Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish
FUR-CH-10001190;Global Deluxe High-Back Office Chair in Storm
TEC-AC-10003027;Imation 8GB Mini TravelDrive USB 2.0 Flash Drive
TEC-AC-10004420;Cherry 142-key Programmable Keyboard
FUR-FU-10001617;"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock"
TEC-AC-10000991;Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
TEC-PH-10001918;Nortel Business Series Terminal T7208 Digital phone
FUR-TA-10001691;Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops
FUR-BO-10001567;Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled
TEC-MA-10003176;Okidata B400 Printer
OFF-AR-10001227;Newell 338
OFF-AP-10000326;Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection
TEC-MA-10003337;Okidata B401 Printer
FUR-FU-10003095;"Linden 12"" Wall Clock With Oak Frame"
OFF-PA-10002333;"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream"
TEC-MA-10001031;Socket Bluetooth Cordless Hand Scanner (CHS)
OFF-PA-10000859;Unpadded Memo Slips
OFF-FA-10000089;Acco Glide Clips
TEC-MA-10001570;Cisco Desktop Collaboration Experience DX650 IP Video Phone
OFF-PA-10002001;Xerox 1984
FUR-BO-10002206;Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order
OFF-PA-10003205;Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper
FUR-CH-10002317;Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs
OFF-PA-10000048;Xerox 20
TEC-MA-10003329;Vtech AT&T CL2940 Corded Speakerphone, Black
FUR-FU-10004164;Eldon 300 Class Desk Accessories, Black
TEC-PH-10003535;RCA ViSYS 25423RE1 Corded phone
OFF-PA-10000210;Xerox Blank Computer Paper
TEC-MA-10001695;Zebra GK420t Direct Thermal/Thermal Transfer Printer
